_id,HAT_NO,YON,DURAK_ID,DURAK_ADI,ENLEM,BOYLAM,DURAKTAN_GECEN_HATLAR
20265,699,2,31123,Baaran,38.474156,27.173213,597-599-699
20266,597,2,31124,Baaran,38.474441,27.173126,597-599-699
20267,599,1,31124,Baaran,38.474441,27.173126,597-599-699
20268,699,1,31124,Baaran,38.474441,27.173126,597-599-699
20269,597,1,31125,Cami,38.4770,27.1751,597-599-699
20270,599,2,31125,Cami,38.4770,27.1751,597-599-699
20271,699,2,31125,Cami,38.4770,27.1751,597-599-699
20272,597,2,31126,Cami,38.4772,27.1752,597-599-699
20273,599,1,31126,Cami,38.4772,27.1752,597-599-699
20274,699,1,31126,Cami,38.4772,27.1752,597-599-699
20275,597,2,31127,Kahveler,38.47855091827020,27.17496154680740,597-599-699
20276,599,2,31127,Kahveler,38.47855091827020,27.17496154680740,597-599-699
20277,699,2,31127,Kahveler,38.47855091827020,27.17496154680740,597-599-699
20278,597,1,31128,Kahveler,38.47860715744160,27.17477472563740,597-599-699
20279,599,1,31128,Kahveler,38.47860715744160,27.17477472563740,597-599-699
20280,699,1,31128,Kahveler,38.47860715744160,27.17477472563740,597-599-699
20281,359,2,31129,Ticaret Borsas lkretim Okulu,38.4791,27.1725,359-597-599-699
20282,597,2,31129,Ticaret Borsas lkretim Okulu,38.4791,27.1725,359-597-599-699
20283,599,2,31129,Ticaret Borsas lkretim Okulu,38.4791,27.1725,359-597-599-699
20284,699,2,31129,Ticaret Borsas lkretim Okulu,38.4791,27.1725,359-597-599-699
20285,359,1,31130,Ticaret Borsas lkretim Okulu,38.4790,27.1724,359-597-599-699
20286,597,1,31130,Ticaret Borsas lkretim Okulu,38.4790,27.1724,359-597-599-699
20287,599,1,31130,Ticaret Borsas lkretim Okulu,38.4790,27.1724,359-597-599-699
20288,699,1,31130,Ticaret Borsas lkretim Okulu,38.4790,27.1724,359-597-599-699
20289,359,2,31131,Tepe,38.4781,27.1711,359-533-597-598-599-699
20290,533,2,31131,Tepe,38.4781,27.1711,359-533-597-598-599-699
20291,597,2,31131,Tepe,38.4781,27.1711,359-533-597-598-599-699
20292,598,1,31131,Tepe,38.4781,27.1711,359-533-597-598-599-699
20293,598,2,31131,Tepe,38.4781,27.1711,359-533-597-598-599-699
20294,599,2,31131,Tepe,38.4781,27.1711,359-533-597-598-599-699
20295,699,2,31131,Tepe,38.4781,27.1711,359-533-597-598-599-699
20296,359,1,31132,Tepe,38.478100755459,27.17139999020550,359-533-599-699
20297,533,1,31132,Tepe,38.478100755459,27.17139999020550,359-533-599-699
20298,599,1,31132,Tepe,38.478100755459,27.17139999020550,359-533-599-699
20299,699,1,31132,Tepe,38.478100755459,27.17139999020550,359-533-599-699
20300,502,2,31137,Yeil Ulu Cami,38.47544372702130,27.16683948517630,502-598-662
20301,598,1,31137,Yeil Ulu Cami,38.47544372702130,27.16683948517630,502-598-662
20302,598,2,31137,Yeil Ulu Cami,38.47544372702130,27.16683948517630,502-598-662
20303,662,2,31137,Yeil Ulu Cami,38.47544372702130,27.16683948517630,502-598-662
20304,502,1,31138,Yeil Ulu Cami,38.47540073773810,27.16690002676150,502-598-662
20305,598,1,31138,Yeil Ulu Cami,38.47540073773810,27.16690002676150,502-598-662
20306,598,2,31138,Yeil Ulu Cami,38.47540073773810,27.16690002676150,502-598-662
20307,662,1,31138,Yeil Ulu Cami,38.47540073773810,27.16690002676150,502-598-662
20308,502,2,31139,Borsa Okulu Eski Sondurak,38.4767,27.1699,502-598-662
20309,598,1,31139,Borsa Okulu Eski Sondurak,38.4767,27.1699,502-598-662
20310,598,2,31139,Borsa Okulu Eski Sondurak,38.4767,27.1699,502-598-662
20311,662,2,31139,Borsa Okulu Eski Sondurak,38.4767,27.1699,502-598-662
20312,502,1,31140,Borsa Okulu Eski Sondurak,38.4768,27.1699,502-598-662
20313,598,1,31140,Borsa Okulu Eski Sondurak,38.4768,27.1699,502-598-662
20314,598,2,31140,Borsa Okulu Eski Sondurak,38.4768,27.1699,502-598-662
20315,662,1,31140,Borsa Okulu Eski Sondurak,38.4768,27.1699,502-598-662
20316,568,2,31151,Umut park,38.461190,27.199590,568
20317,568,1,31152,Umut Park,38.461180,27.199390,568
20318,568,2,31153,Sayra&nar Park,38.464680,27.201890,568
20319,568,1,31154,Sayra&nar Park,38.465360,27.202130,568
20320,249,2,31185,ehit Polis Fethi Sekin lkretim Okulu,38.46335079895990,27.195209952762,249-498-570
20321,498,1,31185,ehit Polis Fethi Sekin lkretim Okulu,38.46335079895990,27.195209952762,249-498-570
20322,570,2,31185,ehit Polis Fethi Sekin lkretim Okulu,38.46335079895990,27.195209952762,249-498-570
20323,249,1,31186,ehit Polis Fethi Sekin lkretim Okulu,38.46370979920360,27.19502795173710,249-498-570
20324,498,2,31186,ehit Polis Fethi Sekin lkretim Okulu,38.46370979920360,27.19502795173710,249-498-570
20325,570,1,31186,ehit Polis Fethi Sekin lkretim Okulu,38.46370979920360,27.19502795173710,249-498-570
20326,249,2,31187,Aydnkent,38.46731052408260,27.195009707442,249-570
20327,570,2,31187,Aydnkent,38.46731052408260,27.195009707442,249-570
20328,249,1,31188,Aydnkent,38.468450,27.194090,249-570
20329,570,1,31188,Aydnkent,38.468450,27.194090,249-570
20330,249,2,31189,Dalgn,38.470460,27.194430,249-570
20331,570,2,31189,Dalgn,38.470460,27.194430,249-570
20332,249,1,31190,Dalgn,38.470710,27.194270,249-570
20333,570,1,31190,Dalgn,38.470710,27.194270,249-570
20334,249,2,31191,Mustafa Kemal Lisesi,38.460654,27.193914,249-498-570
20335,498,1,31191,Mustafa Kemal Lisesi,38.460654,27.193914,249-498-570
20336,570,2,31191,Mustafa Kemal Lisesi,38.460654,27.193914,249-498-570
20337,249,1,31192,Mustafa Kemal Lisesi,38.460587,27.193706,249-498-570
20338,498,2,31192,Mustafa Kemal Lisesi,38.460587,27.193706,249-498-570
20339,570,1,31192,Mustafa Kemal Lisesi,38.460587,27.193706,249-498-570
20340,568,2,31195,Osmangazi Kpr,38.467240,27.200160,568
20341,568,1,31196,Osmangazi Kpr,38.467230,27.200040,568
20342,568,2,31197,Yonca,38.47,27.198220,568
20343,568,1,31198,Yonca,38.469840,27.198140,568
20344,568,2,31199,Birlik Sitesi,38.471330,27.195380,568
20345,568,1,31200,Birlik Sitesi,38.470950,27.196150,568
20346,249,2,31201,ukurbahe Cami,38.472069,27.193224,249-568-570
20347,568,2,31201,ukurbahe Cami,38.472069,27.193224,249-568-570
20348,570,2,31201,ukurbahe Cami,38.472069,27.193224,249-568-570
20349,249,1,31202,ukurbahe Cami,38.471970,27.193060,249-568-570
20350,568,1,31202,ukurbahe Cami,38.471970,27.193060,249-568-570
20351,570,1,31202,ukurbahe Cami,38.471970,27.193060,249-568-570
20352,249,2,31203,brahim Ethem,38.471090,27.190210,249-568-570
20353,568,2,31203,brahim Ethem,38.471090,27.190210,249-568-570
20354,570,2,31203,brahim Ethem,38.471090,27.190210,249-568-570
20355,249,1,31204,brahim Ethem,38.470950,27.189740,249-568-570
20356,568,1,31204,brahim Ethem,38.470950,27.189740,249-568-570
20357,570,1,31204,brahim Ethem,38.470950,27.189740,249-568-570
20358,249,2,31205,ehit Astemen Ergin KAYA,38.471320,27.187150,249-568-570
20359,568,2,31205,ehit Astemen Ergin KAYA,38.471320,27.187150,249-568-570
20360,570,2,31205,ehit Astemen Ergin KAYA,38.471320,27.187150,249-568-570
20361,249,1,31206,ehit Astemen Ergin KAYA,38.471380,27.186790,249-568-570
20362,568,1,31206,ehit Astemen Ergin KAYA,38.471380,27.186790,249-568-570
20363,570,1,31206,ehit Astemen Ergin KAYA,38.471380,27.186790,249-568-570
20364,168,2,31213,Osman Gazi,38.474482,27.186113,168-249-568-570
20365,249,2,31213,Osman Gazi,38.474482,27.186113,168-249-568-570
20366,568,2,31213,Osman Gazi,38.474482,27.186113,168-249-568-570
20367,570,2,31213,Osman Gazi,38.474482,27.186113,168-249-568-570
20368,168,1,31214,Osman Gazi,38.474487,27.185905,168-249-568-570
20369,249,1,31214,Osman Gazi,38.474487,27.185905,168-249-568-570
20370,568,1,31214,Osman Gazi,38.474487,27.185905,168-249-568-570
20371,570,1,31214,Osman Gazi,38.474487,27.185905,168-249-568-570
20372,168,2,31215,retmen,38.475590,27.187830,168-249-568-570
20373,249,2,31215,retmen,38.475590,27.187830,168-249-568-570
20374,568,2,31215,retmen,38.475590,27.187830,168-249-568-570
20375,570,2,31215,retmen,38.475590,27.187830,168-249-568-570
20376,168,1,31216,retmen,38.475690,27.187720,168-249-568-570
20377,249,1,31216,retmen,38.475690,27.187720,168-249-568-570
20378,568,1,31216,retmen,38.475690,27.187720,168-249-568-570
20379,570,1,31216,retmen,38.475690,27.187720,168-249-568-570
20380,168,2,31217,Aydn,38.476718,27.190885,168-249-568-570
20381,249,2,31217,Aydn,38.476718,27.190885,168-249-568-570
20382,568,2,31217,Aydn,38.476718,27.190885,168-249-568-570
20383,570,2,31217,Aydn,38.476718,27.190885,168-249-568-570
20384,168,1,31218,Aydn,38.476638,27.189843,168-249-568-570
20385,249,1,31218,Aydn,38.476638,27.189843,168-249-568-570
20386,568,1,31218,Aydn,38.476638,27.189843,168-249-568-570
20387,570,1,31218,Aydn,38.476638,27.189843,168-249-568-570
20388,168,2,31221,ehit Harun Balam,38.475623,27.194337,168-249-568-570
20389,249,2,31221,ehit Harun Balam,38.475623,27.194337,168-249-568-570
20390,568,2,31221,ehit Harun Balam,38.475623,27.194337,168-249-568-570
20391,570,2,31221,ehit Harun Balam,38.475623,27.194337,168-249-568-570
20392,168,1,31222,ehit Harun Balam,38.475542,27.194672,168-249-568-570
20393,249,1,31222,ehit Harun Balam,38.475542,27.194672,168-249-568-570
20394,568,1,31222,ehit Harun Balam,38.475542,27.194672,168-249-568-570
20395,570,1,31222,ehit Harun Balam,38.475542,27.194672,168-249-568-570
20396,168,2,31223,smet Sezgin lkretim Okulu,38.473428,27.198429,168-249-568
20397,249,2,31223,smet Sezgin lkretim Okulu,38.473428,27.198429,168-249-568
20398,568,2,31223,smet Sezgin lkretim Okulu,38.473428,27.198429,168-249-568
20399,168,1,31224,smet Sezgin lkretim Okulu,38.473657,27.198207,168-249-568
20400,249,1,31224,smet Sezgin lkretim Okulu,38.473657,27.198207,168-249-568
20401,568,1,31224,smet Sezgin lkretim Okulu,38.473657,27.198207,168-249-568
20402,168,2,31227,ehit Kara Pilot Yzba Mehmet lker Karaman,38.47199984415040,27.20374586549370,168-249-568
20403,249,2,31227,ehit Kara Pilot Yzba Mehmet lker Karaman,38.47199984415040,27.20374586549370,168-249-568
20404,568,2,31227,ehit Kara Pilot Yzba Mehmet lker Karaman,38.47199984415040,27.20374586549370,168-249-568
20405,168,1,31228,ehit Kara Pilot Yzba Mehmet lker Karaman,38.47238658497270,27.20294649079970,168-249-568
20406,249,1,31228,ehit Kara Pilot Yzba Mehmet lker Karaman,38.47238658497270,27.20294649079970,168-249-568
20407,568,1,31228,ehit Kara Pilot Yzba Mehmet lker Karaman,38.47238658497270,27.20294649079970,168-249-568
20408,168,2,31231,Profesr Doktor Taner Klal Park,38.4670,27.1861,168
20409,168,1,31232,Profesr Doktor Taner Klal Park,38.4668,27.1859,168
20410,168,2,31233,ehit Uzman avu Ali Akdoan lkokulu,38.47100078711760,27.18599995628730,168
20411,168,1,31234,ehit Uzman avu Ali Akdoan lkokulu,38.47090078632070,27.18579995778550,168
20412,168,2,31239,Drtyol,38.473411,27.206274,168-249-568
20413,249,2,31239,Drtyol,38.473411,27.206274,168-249-568
20414,568,2,31239,Drtyol,38.473411,27.206274,168-249-568
20415,168,1,31240,Drtyol,38.473393,27.206197,168-249-568
20416,249,1,31240,Drtyol,38.473393,27.206197,168-249-568
20417,568,1,31240,Drtyol,38.473393,27.206197,168-249-568
20418,168,2,31241,Ali hsan Bey,38.476180,27.202850,168-249-568
20419,249,2,31241,Ali hsan Bey,38.476180,27.202850,168-249-568
20420,568,2,31241,Ali hsan Bey,38.476180,27.202850,168-249-568
20421,168,1,31242,Ali hsan Bey,38.4756,27.202970,168-249-568
20422,249,1,31242,Ali hsan Bey,38.4756,27.202970,168-249-568
20423,568,1,31242,Ali hsan Bey,38.4756,27.202970,168-249-568
20424,168,2,31243,Zehra Hoca lkretim Okulu,38.4781,27.2027,168-249-568
20425,249,2,31243,Zehra Hoca lkretim Okulu,38.4781,27.2027,168-249-568
20426,568,2,31243,Zehra Hoca lkretim Okulu,38.4781,27.2027,168-249-568
20427,168,1,31244,Zehra Hoca lkretim Okulu,38.4779,27.2026,168-249-568
20428,249,1,31244,Zehra Hoca lkretim Okulu,38.4779,27.2026,168-249-568
20429,568,1,31244,Zehra Hoca lkretim Okulu,38.4779,27.2026,168-249-568
20430,168,2,31245,Blbl,38.4790,27.2044,168-249-568-585
20431,249,2,31245,Blbl,38.4790,27.2044,168-249-568-585
20432,568,2,31245,Blbl,38.4790,27.2044,168-249-568-585
20433,585,1,31245,Blbl,38.4790,27.2044,168-249-568-585
20434,168,1,31246,Blbl,38.4791,27.2042,168-249-568-585
20435,249,1,31246,Blbl,38.4791,27.2042,168-249-568-585
20436,568,1,31246,Blbl,38.4791,27.2042,168-249-568-585
20437,585,2,31246,Blbl,38.4791,27.2042,168-249-568-585
20438,570,1,31259,Osman Zeki ngr,38.4796,27.1920,570
20439,570,2,31260,Osman Zeki ngr,38.4796,27.1923,570
20440,570,1,31261,Zmrt Evleri,38.4787,27.1956,570
20441,570,2,31262,Zmrt Evleri,38.4788,27.1956,570
20442,570,1,31263,Hasan Ferit Alnar,38.4784,27.1982,570
20443,570,2,31264,Hasan Ferit Alnar,38.4785,27.1981,570
20444,570,1,31265,Cemal Reit Rey,38.4782,27.1997,570
20445,570,2,31266,Cemal Reit Rey,38.4783,27.1998,570
20446,570,1,31267,Park,38.479808,27.190350,570
20447,570,2,31268,Park,38.479554,27.190082,570
20448,314,2,31271,Mahfel,38.460110,27.216280,314-328-498-565-566-568-570-584-585
20449,328,1,31271,Mahfel,38.460110,27.216280,314-328-498-565-566-568-570-584-585
20450,498,1,31271,Mahfel,38.460110,27.216280,314-328-498-565-566-568-570-584-585
20451,565,2,31271,Mahfel,38.460110,27.216280,314-328-498-565-566-568-570-584-585
20452,566,2,31271,Mahfel,38.460110,27.216280,314-328-498-565-566-568-570-584-585
20453,568,2,31271,Mahfel,38.460110,27.216280,314-328-498-565-566-568-570-584-585
20454,570,2,31271,Mahfel,38.460110,27.216280,314-328-498-565-566-568-570-584-585
20455,584,2,31271,Mahfel,38.460110,27.216280,314-328-498-565-566-568-570-584-585
20456,585,2,31271,Mahfel,38.460110,27.216280,314-328-498-565-566-568-570-584-585
20457,314,1,31272,Mahfel,38.460190,27.216190,314-328-498-565-566-568-570-584-585
20458,328,2,31272,Mahfel,38.460190,27.216190,314-328-498-565-566-568-570-584-585
20459,498,2,31272,Mahfel,38.460190,27.216190,314-328-498-565-566-568-570-584-585
20460,565,1,31272,Mahfel,38.460190,27.216190,314-328-498-565-566-568-570-584-585
20461,566,1,31272,Mahfel,38.460190,27.216190,314-328-498-565-566-568-570-584-585
20462,568,1,31272,Mahfel,38.460190,27.216190,314-328-498-565-566-568-570-584-585
20463,570,1,31272,Mahfel,38.460190,27.216190,314-328-498-565-566-568-570-584-585
20464,584,1,31272,Mahfel,38.460190,27.216190,314-328-498-565-566-568-570-584-585
20465,585,1,31272,Mahfel,38.460190,27.216190,314-328-498-565-566-568-570-584-585
20466,214,2,31274,Hkmet Kona,38.4655,27.2187,214-328-330-498-515-559-568-570-930-963
20467,328,2,31274,Hkmet Kona,38.4655,27.2187,214-328-330-498-515-559-568-570-930-963
20468,330,1,31274,Hkmet Kona,38.4655,27.2187,214-328-330-498-515-559-568-570-930-963
20469,498,2,31274,Hkmet Kona,38.4655,27.2187,214-328-330-498-515-559-568-570-930-963
20470,515,1,31274,Hkmet Kona,38.4655,27.2187,214-328-330-498-515-559-568-570-930-963
20471,559,1,31274,Hkmet Kona,38.4655,27.2187,214-328-330-498-515-559-568-570-930-963
20472,568,1,31274,Hkmet Kona,38.4655,27.2187,214-328-330-498-515-559-568-570-930-963
20473,570,1,31274,Hkmet Kona,38.4655,27.2187,214-328-330-498-515-559-568-570-930-963
20474,930,2,31274,Hkmet Kona,38.4655,27.2187,214-328-330-498-515-559-568-570-930-963
20475,963,2,31274,Hkmet Kona,38.4655,27.2187,214-328-330-498-515-559-568-570-930-963
20476,314,1,31276,Byk Park,38.46189986347370,27.21758385675970,314-328-498-565-566-568-570-584-585
20477,328,2,31276,Byk Park,38.46189986347370,27.21758385675970,314-328-498-565-566-568-570-584-585
20478,498,2,31276,Byk Park,38.46189986347370,27.21758385675970,314-328-498-565-566-568-570-584-585
20479,565,1,31276,Byk Park,38.46189986347370,27.21758385675970,314-328-498-565-566-568-570-584-585
20480,566,1,31276,Byk Park,38.46189986347370,27.21758385675970,314-328-498-565-566-568-570-584-585
20481,568,1,31276,Byk Park,38.46189986347370,27.21758385675970,314-328-498-565-566-568-570-584-585
20482,570,1,31276,Byk Park,38.46189986347370,27.21758385675970,314-328-498-565-566-568-570-584-585
20483,584,1,31276,Byk Park,38.46189986347370,27.21758385675970,314-328-498-565-566-568-570-584-585
20484,585,1,31276,Byk Park,38.46189986347370,27.21758385675970,314-328-498-565-566-568-570-584-585
20485,111,1,31277,Naldken Mezarlk,38.45777595409370,27.27367960161150,111
20486,111,1,31278,Naldken Yeni Son Durak,38.45906130638070,27.27601479531620,111
20487,111,2,31278,Naldken Yeni Son Durak,38.45906130638070,27.27601479531620,111
20488,328,1,31279,Rektrlk,38.46254404999770,27.21920933474530,328-565-566-568-570-585-930
20489,565,2,31279,Rektrlk,38.46254404999770,27.21920933474530,328-565-566-568-570-585-930
20490,566,2,31279,Rektrlk,38.46254404999770,27.21920933474530,328-565-566-568-570-585-930
20491,568,2,31279,Rektrlk,38.46254404999770,27.21920933474530,328-565-566-568-570-585-930
20492,570,2,31279,Rektrlk,38.46254404999770,27.21920933474530,328-565-566-568-570-585-930
20493,585,2,31279,Rektrlk,38.46254404999770,27.21920933474530,328-565-566-568-570-585-930
20494,930,2,31279,Rektrlk,38.46254404999770,27.21920933474530,328-565-566-568-570-585-930
20495,214,2,31280,Rektrlk,38.46240087013350,27.21929984611120,214-314-330-365-498-515-559-584-963
20496,314,2,31280,Rektrlk,38.46240087013350,27.21929984611120,214-314-330-365-498-515-559-584-963
20497,330,1,31280,Rektrlk,38.46240087013350,27.21929984611120,214-314-330-365-498-515-559-584-963
20498,365,1,31280,Rektrlk,38.46240087013350,27.21929984611120,214-314-330-365-498-515-559-584-963
20499,498,1,31280,Rektrlk,38.46240087013350,27.21929984611120,214-314-330-365-498-515-559-584-963
20500,515,1,31280,Rektrlk,38.46240087013350,27.21929984611120,214-314-330-365-498-515-559-584-963
20501,559,1,31280,Rektrlk,38.46240087013350,27.21929984611120,214-314-330-365-498-515-559-584-963
20502,584,2,31280,Rektrlk,38.46240087013350,27.21929984611120,214-314-330-365-498-515-559-584-963
20503,963,2,31280,Rektrlk,38.46240087013350,27.21929984611120,214-314-330-365-498-515-559-584-963
20504,314,1,31281,Suphi Koyuncu,38.4624,27.2249,314
20505,214,2,31282,Suphi Koyuncu,38.4624,27.2248,214-314-330-365-515-559-963
20506,314,2,31282,Suphi Koyuncu,38.4624,27.2248,214-314-330-365-515-559-963
20507,330,1,31282,Suphi Koyuncu,38.4624,27.2248,214-314-330-365-515-559-963
20508,365,1,31282,Suphi Koyuncu,38.4624,27.2248,214-314-330-365-515-559-963
20509,515,1,31282,Suphi Koyuncu,38.4624,27.2248,214-314-330-365-515-559-963
20510,559,1,31282,Suphi Koyuncu,38.4624,27.2248,214-314-330-365-515-559-963
20511,963,2,31282,Suphi Koyuncu,38.4624,27.2248,214-314-330-365-515-559-963
20512,214,1,31285,Suphi Koyuncu,38.4632,27.2241,214-328-330-365-498-515-565-566-568-570-584-585-963
20513,328,1,31285,Suphi Koyuncu,38.4632,27.2241,214-328-330-365-498-515-565-566-568-570-584-585-963
20514,330,2,31285,Suphi Koyuncu,38.4632,27.2241,214-328-330-365-498-515-565-566-568-570-584-585-963
20515,365,2,31285,Suphi Koyuncu,38.4632,27.2241,214-328-330-365-498-515-565-566-568-570-584-585-963
20516,498,1,31285,Suphi Koyuncu,38.4632,27.2241,214-328-330-365-498-515-565-566-568-570-584-585-963
20517,515,2,31285,Suphi Koyuncu,38.4632,27.2241,214-328-330-365-498-515-565-566-568-570-584-585-963
20518,565,2,31285,Suphi Koyuncu,38.4632,27.2241,214-328-330-365-498-515-565-566-568-570-584-585-963
20519,566,2,31285,Suphi Koyuncu,38.4632,27.2241,214-328-330-365-498-515-565-566-568-570-584-585-963
20520,568,2,31285,Suphi Koyuncu,38.4632,27.2241,214-328-330-365-498-515-565-566-568-570-584-585-963
20521,570,2,31285,Suphi Koyuncu,38.4632,27.2241,214-328-330-365-498-515-565-566-568-570-584-585-963
20522,584,2,31285,Suphi Koyuncu,38.4632,27.2241,214-328-330-365-498-515-565-566-568-570-584-585-963
20523,585,2,31285,Suphi Koyuncu,38.4632,27.2241,214-328-330-365-498-515-565-566-568-570-584-585-963
20524,963,1,31285,Suphi Koyuncu,38.4632,27.2241,214-328-330-365-498-515-565-566-568-570-584-585-963
20525,559,2,31287,Suphi Koyuncu,38.46334088775710,27.22408981886640,559-930
20526,930,2,31287,Suphi Koyuncu,38.46334088775710,27.22408981886640,559-930
20527,214,1,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20528,314,1,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20529,328,1,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20530,330,2,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20531,365,2,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20532,498,1,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20533,515,2,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20534,559,2,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20535,565,2,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20536,566,2,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20537,568,2,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20538,570,2,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20539,584,2,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20540,585,2,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20541,930,2,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20542,963,1,31289,Ata,38.4646,27.2232,214-314-328-330-365-498-515-559-565-566-568-570-584-585-930-963
20543,214,1,31291,Hkmet Kona,38.4660,27.2203,214-314-328-330-498-515-559-568-570-584-930-963
20544,314,1,31291,Hkmet Kona,38.4660,27.2203,214-314-328-330-498-515-559-568-570-584-930-963
20545,328,1,31291,Hkmet Kona,38.4660,27.2203,214-314-328-330-498-515-559-568-570-584-930-963
20546,330,2,31291,Hkmet Kona,38.4660,27.2203,214-314-328-330-498-515-559-568-570-584-930-963
20547,498,1,31291,Hkmet Kona,38.4660,27.2203,214-314-328-330-498-515-559-568-570-584-930-963
20548,515,2,31291,Hkmet Kona,38.4660,27.2203,214-314-328-330-498-515-559-568-570-584-930-963
20549,559,2,31291,Hkmet Kona,38.4660,27.2203,214-314-328-330-498-515-559-568-570-584-930-963
20550,568,2,31291,Hkmet Kona,38.4660,27.2203,214-314-328-330-498-515-559-568-570-584-930-963
20551,570,2,31291,Hkmet Kona,38.4660,27.2203,214-314-328-330-498-515-559-568-570-584-930-963
20552,584,2,31291,Hkmet Kona,38.4660,27.2203,214-314-328-330-498-515-559-568-570-584-930-963
20553,930,1,31291,Hkmet Kona,38.4660,27.2203,214-314-328-330-498-515-559-568-570-584-930-963
20554,930,2,31291,Hkmet Kona,38.4660,27.2203,214-314-328-330-498-515-559-568-570-584-930-963
20555,963,1,31291,Hkmet Kona,38.4660,27.2203,214-314-328-330-498-515-559-568-570-584-930-963
20556,365,1,31292,Erzene Muhtarlk,38.46672327911410,27.21935011788990,365-565-566-584-585
20557,565,1,31292,Erzene Muhtarlk,38.46672327911410,27.21935011788990,365-565-566-584-585
20558,566,1,31292,Erzene Muhtarlk,38.46672327911410,27.21935011788990,365-565-566-584-585
20559,584,1,31292,Erzene Muhtarlk,38.46672327911410,27.21935011788990,365-565-566-584-585
20560,585,1,31292,Erzene Muhtarlk,38.46672327911410,27.21935011788990,365-565-566-584-585
20561,365,2,31295,Hkmet Kona,38.466791,27.219633,365-565-566-584-585
20562,565,2,31295,Hkmet Kona,38.466791,27.219633,365-565-566-584-585
20563,566,2,31295,Hkmet Kona,38.466791,27.219633,365-565-566-584-585
20564,584,2,31295,Hkmet Kona,38.466791,27.219633,365-565-566-584-585
20565,585,2,31295,Hkmet Kona,38.466791,27.219633,365-565-566-584-585
20566,365,1,31298,Malazgirt lkretim Okulu,38.470740,27.2199,365-565-566-584-585
20567,565,1,31298,Malazgirt lkretim Okulu,38.470740,27.2199,365-565-566-584-585
20568,566,1,31298,Malazgirt lkretim Okulu,38.470740,27.2199,365-565-566-584-585
20569,584,1,31298,Malazgirt lkretim Okulu,38.470740,27.2199,365-565-566-584-585
20570,585,1,31298,Malazgirt lkretim Okulu,38.470740,27.2199,365-565-566-584-585
20571,365,2,31299,Malazgirt lkretim Okulu,38.470740,27.220080,365-565-566-584-585
20572,565,2,31299,Malazgirt lkretim Okulu,38.470740,27.220080,365-565-566-584-585
20573,566,2,31299,Malazgirt lkretim Okulu,38.470740,27.220080,365-565-566-584-585
20574,584,2,31299,Malazgirt lkretim Okulu,38.470740,27.220080,365-565-566-584-585
20575,585,2,31299,Malazgirt lkretim Okulu,38.470740,27.220080,365-565-566-584-585
20576,365,1,31300,Lale Tepe Cami,38.472720,27.218760,365-565-566-584-585
20577,565,1,31300,Lale Tepe Cami,38.472720,27.218760,365-565-566-584-585
20578,566,1,31300,Lale Tepe Cami,38.472720,27.218760,365-565-566-584-585
20579,584,1,31300,Lale Tepe Cami,38.472720,27.218760,365-565-566-584-585
20580,585,1,31300,Lale Tepe Cami,38.472720,27.218760,365-565-566-584-585
20581,365,2,31301,Lale Tepe Cami,38.4729,27.2187,365-565-566-584-585
20582,565,2,31301,Lale Tepe Cami,38.4729,27.2187,365-565-566-584-585
20583,566,2,31301,Lale Tepe Cami,38.4729,27.2187,365-565-566-584-585
20584,584,2,31301,Lale Tepe Cami,38.4729,27.2187,365-565-566-584-585
20585,585,2,31301,Lale Tepe Cami,38.4729,27.2187,365-565-566-584-585
20586,365,1,31302,Toprak Yol,38.47448610346370,27.21810439220750,365-565-566-584-585
20587,565,1,31302,Toprak Yol,38.47448610346370,27.21810439220750,365-565-566-584-585
20588,566,1,31302,Toprak Yol,38.47448610346370,27.21810439220750,365-565-566-584-585
20589,584,1,31302,Toprak Yol,38.47448610346370,27.21810439220750,365-565-566-584-585
20590,585,1,31302,Toprak Yol,38.47448610346370,27.21810439220750,365-565-566-584-585
20591,365,2,31303,Toprak Yol,38.47446855011850,27.21823899687130,365-565-566-584-585
